fc_diff1,fc_diff2
0.0003756724380544285,-0.0001742546104087435
-0.00024153710606745416,-0.0008615235533752416
-0.0010241615039898633,-0.00036514782297265256
0.0012748785444506654,-0.00021996762784358818
0.0008092914108010126,4.073452736277728e-05
3.192484727350834e-05,-0.0007118861308334415
0.00021655184559856892,0.00018786488633980083
0.002053185007452566,-0.0002442406477241146
0.0018464319607440895,1.781537109573991e-05
0.001315441560056358,-0.00033188301815891734
0.0006918832464607941,0.00013085338139084922
0.0021511439006470434,-0.00023143635112617155
0.0021207845075624917,-0.000143844484803798
0.002085715109156947,-0.0001813318040796142
0.001718998493674245,-3.3900710581826816e-05
0.0016469603210518637,0.0002451831721051934
0.001975477887855948,-0.000267905347187068
0.002250806590682241,-0.00035869799603944585
0.0022708817302633916,-0.0004542733507685878
0.0021649022148383583,-0.00018601986724131944
-0.0004692533208395817,-0.0007470626632697764
0.0006473087318525104,-0.001198894918908114
0.0007813216136205029,-0.0014651229580162986
-0.00011708485193732928,-0.0008083863864457803
0.0004996100868576179,-0.0008812411016963065
0.000587905842319602,-0.0003388644727505889
0.0003958223136209916,-0.00011603337783927987
-0.0003006801000858253,-0.000574437068380757
0.0003090958283670476,-0.00010250067500743497
0.0004104985832222208,0.0001964026362215215
0.00018804400190507463,0.0002692378838275164
-0.000558623762393382,-0.0004282988451797929
0.00028336401644195926,5.613032448069612e-05
0.00014123848443648167,0.0001841992939037735
-8.185443245994679e-05,0.0001482514441189201
-0.0009177331740935756,-0.0003640772149250358
-9.677900345145157e-05,5.85140896787127e-05
9.194959017405389e-06,-0.0002443717290498358
-0.00028875028437643657,-7.460003197000555e-06
0.00027649850199590895,0.00021620052457522156
0.0003977592653498292,-0.00013594410051788415
0.0006488953331479497,0.000431119447108453
0.0015783910788852483,0.00022318610516252395
0.0017805600065883592,4.791852431685947e-06
0.0013878036376740745,0.00035415256186423406
0.0005813483349260824,0.0002609965128856502
0.001509640592058256,-0.00036549286087302237
0.0010960433615137312,-0.0011628896450109668
0.0005928385600763105,-0.001192517804925076
-0.00041205562374394965,-3.615960455329706e-06
-0.0002112998569082084,-0.0002595522510169851
-0.00020591343628387936,-0.00028508556198609256
-0.0001480150364767689,0.0002407465320529554
4.5268672631512054e-05,-0.0005314729767462388
1.984765137475307e-05,-0.0008620414185445952
-0.0007284997611653363,-0.00018090621255540835
-0.0005556777956381017,-0.00022605330239975857
-0.0008025379805122124,-0.0008399528386691627
-0.0006166803260609548,-0.0008668380533135882
-0.0008782033241213896,-0.0006518942659376047
-0.001021777971054224,-0.00047194805574567243
-0.0010327626588325525,-0.0004004085945135061
-0.0011512854370876772,-0.00044195961482813395
-0.000822690524070673,-0.0005196898993758364
8.670522171491424e-05,-0.0009642484782903102
-0.0010746511529799465,-0.0004958570919821692
-0.0009926321667084142,-0.0005300840366297497
-0.0010421112533117681,-0.0004129040927093517
-0.0008322308006986347,-0.00023968796689221976
-0.001082099695571311,-0.0003999779423644957
-0.000887998949041542,-0.00048383718929321753
-0.0002522523991297202,-0.0009328582670473476
-0.0005690129336077717,-0.0006491037850552875
-0.0007264032304345458,-4.469177942542275e-05
0.0002945788202547134,-0.0010855074823024858
0.0007970429281191956,-0.0016097782941242604
-0.0009938510375950083,-0.00047542325616487164
-0.0008786309746969998,-0.00048747952125608287
-0.0008340245617166964,-0.0004778841744248903
-0.0009734336993997373,-0.0003469799053639743
-0.0002699295103415376,-0.00026049031017371207
0.0006830904347601321,-0.0014401087962911776
-0.0011506565450022366,-0.0003344374249615107
-0.0008765898112894208,-0.0006349767008281739
-0.00017967023818629663,-0.00021040182778505982
-0.0001017454287455688,-0.0006839188277862418
-0.0010594330122034473,-0.0003298073256034743
-0.000618273468115045,-0.0006433806083952357
-0.0008453297688912903,-0.0005636089523368721
-4.417883084154411e-05,-0.0010778969881246863
7.865759073515302e-05,-0.000728713461703602
-0.0008469326403775585,-0.00041863840075149046
-0.0004269617173820218,-0.0010679587499476705
-0.0005758737840497729,-0.0008909879654753229
-0.0007066113437206005,-0.0004900143606656334
-0.0005333431140122515,-0.0007167519661757365
-0.0004501558065773848,-0.0013065055691746756
-0.00048163416176652806,-0.0011570676409787468
-0.00043226222737445676,-0.00014559859283716265
-0.0005838600232966407,-0.0007652862764736075
-0.0004383113022693965,-0.0007885667077388162
-0.0005682731719631816,-0.0008988159836315438
-0.00047326041235910924,-0.0007689214832050274
-0.00030111710447486756,-0.0007722612454525621
-0.0007810702495524672,-0.0009259716553344194
-0.0005839205962466158,-0.001250784057713416
-0.0005893500586827508,-0.0007664946236519224
-4.371262887331197e-05,0.0017855350353151878
-4.665237592172483e-05,0.0017698636704884339
8.042825031726908e-05,0.001930673169617612
0.00015552135590386003,0.0020474425729659585
0.0001234347989027266,0.0021500819937184212
-0.0006892575538634901,0.0005559263945634613
-0.0008208787434239083,0.00018951429257886213
-0.0004977030897517508,0.0006243952184942584
-0.0004960549510462382,0.0007643917811907562
-0.00032276812474741565,0.000904011127113061
0.00036780253505232945,0.0013529820396790972
0.00031678881260759556,0.0019117932955061302
0.0001705775652776139,0.001900740673476781
-0.00047095108516405604,-0.0003434169193797453
-0.0005113173657491224,7.593134685373084e-05
-0.0006702526074114234,-6.087715261133085e-06
-0.0008704890523490354,0.0001147292017013031
-0.0008145791125300411,0.00016299065715414586
-0.0006130917556639513,0.0004614499985603939
-0.000396300455362008,0.0007990468975500776
0.0005460057968959922,0.0006589639654058731
0.0005128692914060187,0.0012634526310993971
3.103314177922564e-05,0.0011467413390140013
-0.0008216408388585031,-0.00098444381367578
-0.0007277916091888346,-0.00084893722267591
-0.0003829541311536343,-0.0011545240150795935
-0.0008382539029689366,-0.0006906943050513783
-0.0008822064804470904,-0.0006172082056278149
-0.0008611645010614383,-0.0007276926971685251
-0.0001504719864193525,-0.0011336280454254883
0.0005458576031080683,-0.001368207094244212
0.000673957770951261,-0.0014040936324306078
0.0009105783314965984,-0.00133237017999975
0.0013633049910565093,-0.001121656768656748
0.0004110647393320044,-0.000618113833351899
-0.0004127366217578575,-0.00024870272679920785
-0.0009319793368898417,-0.00026722944734489085
-0.0008333095113007018,-0.0002352738537261493
-0.0011293160364553307,-0.000319081701965986
-0.0011210394284367077,-0.0003511303682205828
-0.0009359889152658924,3.707396781080297e-05
-0.0007923709057195674,0.00027327931400213936
-0.0007893372861276463,1.7386448883211295e-05
-0.0008439559338461724,0.00016054166257075729
-0.0006736536609061481,0.0004159972496429566
-0.0004275460583358533,-0.0003840442331371577
-0.0004717209155718744,-0.00026425644565575875
0.00041834484450141906,-0.00044769917953754734
0.00029609173689698403,-0.000555122096762047
-6.260588589740905e-05,-0.0011390553043108512
0.0008835720003845327,-0.0016815885227122014
0.0006959662490617795,-0.001639944636417545
0.00010082769231926705,-0.0013175873607123652
0.0008774500931307417,-0.001629602790168392
0.0008494282078008145,-0.0015752557448269482
0.0005190085795297398,-0.0015624580624313755
0.0009779900364409108,-0.001617244756350384
0.0009141372623494013,-0.0015469100251889255
0.0007211369197204257,-0.0015405352695466528
0.0004168321646501922,-0.0015780817707920496
0.0008328773739580253,-0.0013644763312258667
0.0008950560363791212,-0.0016402042276982985
0.0008301892744540977,-0.001673219113924864
0.00016791806569786495,-0.0014211680282307487
-0.0005440691468039844,-0.0010271294234689317
-0.00033538496866822917,-0.0006907653690723282
-0.000822773589772365,-0.00022142673484301157
-0.0005671842966251609,-0.0004017164555555259
-0.000990479021863694,-0.0002686643653145582
-0.0009989229284843991,-0.000292190090619379
-0.0010014499352307752,-0.00018772802166254146
-0.0008147068009001816,-3.665556836432237e-05
-0.00046604985830964114,0.00011083995265423017
-0.000868841107690972,-8.930114596838766e-05
-0.0009166184988534507,-0.00013753888269724948
-0.0010036493651203024,-0.00023759772513793097
-0.0008378990849625137,-0.00016603545180183233
-0.0008522471040097989,-2.0006741641950863e-05
-0.0009182645151878219,2.810275892656093e-07
-0.0010091281093266356,-0.00022799164411632953
-0.000958808452082159,-0.00026207052418888234
-0.0007228857271471429,0.0003588943590912843
-0.0008078600099142027,0.00016909980820990455
-0.0009883043028695612,-0.0001877824360451585
-0.0009193096208615703,-0.00010235755797103066
9.668019823909454e-05,0.0001528664166299
5.9267779938133365e-05,6.887708909535819e-05
0.0003605693942893325,0.0001666720059255845
0.0005198247401821437,0.00015944020972419735
0.0005903093901456697,0.00023948974296161775
0.0006171634649448077,0.0003405103139159895
0.00018869542029394912,0.0002809993519305656
-0.0008175446065179558,-9.473966897715147e-05
-0.0007936035168665349,-9.106137962230229e-05
-0.00039667080054594535,0.00018403059605379235
-8.053710866673404e-05,0.0005415808790132042
-0.00010621965714287032,0.0006263771464099917
-2.384283668257467e-05,0.0006891054858160524
0.00021842116035546459,0.0009522114314470704
-0.0009347312887135585,-0.00019908988599562748
-0.001001141169611151,-0.0001801619414949255
-0.0009727946273086447,-0.0001962163076271208
-0.0005712573313431739,0.00016113939877115128
-0.0006886070557817188,0.0002444300785823581
0.00018826987511204457,0.0013076606217431507
0.0008207482805941304,0.001544828339643889
-0.0009022899877398771,-0.00020445356124103973
-0.000898007418153593,-9.819015823777799e-05
-0.0008382856604191925,-5.258126408169795e-05
-0.0009938694794015992,-3.5603726314998086e-05
-0.00041060705626532325,0.0006073364500894031
7.398561106401257e-05,0.0012376198791773617
-0.0006878703459201455,0.00036326423577215616
-9.09189200404473e-05,0.0009266742767960263
-0.0001018645792586128,0.0009577494945930004
9.068693259274461e-05,0.001302178363887457
3.639198885638654e-05,0.001270378986035364
-0.0007998097776501486,0.00014785301279292366
-0.000712831195353294,0.00020787328196286437
-0.0005913113824988343,0.0003858243215028382
0.0005422254462365431,0.001760375097251706
0.000615554319351608,0.0018011639207237463
-1.1921226606027406e-05,0.0013871589300685843
0.0003677536473453687,0.0017267037945906658
0.0004726507725699089,0.0020522454252919877
0.00027888546105534287,0.0019021377194131544
-1.5463575050457302e-05,0.001435863883093401
0.00012892883421273586,0.0011971364178258788
0.000631159585053132,0.0019408594700577736
0.00024284450413667125,0.0016581450194178662
0.0005781052842024647,0.002178197728759786
0.0003664687176993528,0.0014168117200286275
0.00023717890975230582,0.0015547465220150994
0.0002164741312111253,0.0015112145876763124
0.00019320003678446489,0.0014580210391997308
0.0003869368471188636,0.00178529918714511
0.0007049814642143925,0.00186822261640753
0.0006999903145602718,0.0016310638562370087
-0.0005336875486337872,0.0005348714074760697
-0.0003233274421639499,0.0008358224757410878
0.0005824682538625828,0.001762864264611293
1.5179497017674223e-05,0.0011779977604513116
0.0009311369883142237,0.001754905748476332
-1.5421145140207043e-05,0.0012633777531310725
0.0002266457832038513,0.0013515721704762636
7.680399768472389e-05,0.00132042944062968
0.00011938376593544176,0.001663431503496947
0.00039705034717144445,0.0018592325295188963
0.00045513521041427434,0.0017682364941148153
9.985228808795931e-05,0.001553852891942995
0.00015829963480266278,0.0018877476624983493
-0.0007063434379053964,0.0002571304989296422
-0.0010634602793931094,-0.0001952707868442613
-0.0010972715157526848,-0.00024844684300774395
-0.00019316068346124019,0.0009502250809197024
-0.0009717103948607118,-5.400697958766445e-05
-0.001013833065151353,-0.00015028936181586054
-0.000599667293840095,0.00026422263823926205
0.001189772030974217,-4.756896227563516e-05
0.0017213831728743456,2.9104691965502914e-05
0.0017116054497324411,-0.0001043094327473679
0.0017555618881947507,-0.0006567971804961851
0.0016697823177390316,-0.0008691971918965308
0.0007945350388899245,-0.00045598830079859285
0.0015051057951151116,-0.000823950587835314
0.00016541754839889347,0.00020760725889679916
-7.359129416475184e-05,-0.00018031576115342516
0.0013716546562667522,-0.00010455780498840331
-1.5148594950912381e-05,0.0003428426361112495
-0.00042855193618102067,9.845633768341387e-05
-0.0008704017388822549,-0.00011286880357545827
-0.00035111552103654224,0.00034793073546483236
-0.0009463316897174516,-7.745456093948217e-05
-0.0010051477615952119,-0.00017633467950833084
-0.0010073226575013463,-0.00023422029289683443
-0.0008003833704357696,-8.233058502737644e-05
-0.0010574772332424725,-0.0002702469908775467
-0.00044251546075275874,-0.0002516732861534178
0.000582799959976047,-0.00022792692284791686
0.0016214989462156706,8.449069986961622e-06
0.0018928470504455408,-0.0001652783306751618
0.001973196494848695,2.8971259798129787e-05
0.0016399890298740207,0.0002197658439117358
0.00013840085271977755,0.0007680736075629396
0.0010619262875085041,0.0007441328473979389
0.0015286043787629709,0.0005963287124635543
0.0013663024715033938,0.00044119678490941316
-0.0010199506798199687,-0.0002666144941156872
-0.0006146242096728779,6.893736096880374e-05
0.00013506025756316911,0.0005594036333035569
0.0007545278576620586,0.0005418317913703839
0.0008017497311664323,0.0007595316813798303
0.00018585039313600483,0.0005717101305556014
-0.000907636290116322,5.6454940141642235e-05
-0.0009793111843834996,-7.874296233778716e-05
-0.0009898133181729777,-0.00014583961970889605
-0.0009462233581021304,-8.00163703630373e-05
-0.0008564498660684118,5.281785804259616e-05
-8.947816031083118e-05,0.0007407466500580181
0.0004740935491544525,0.0009348191504421287
0.0021361522263013,-0.0006394215349673102
0.002099671982962949,-0.0006633442629193956
0.0022223903254775202,-0.000546455392752018
0.0021623001738803535,-0.0002779839548508061
0.002006620169409974,-0.00025445893204131034
0.0021615421877328234,-0.0003668450702492228
0.0021983726164418694,-0.00022704244944771532
0.002177532526014772,-0.00018000248569161558
0.0020441328120998086,-0.0001286907781400211
0.001866633615983481,-0.00023035899661969403
0.0017491187452502192,-0.0005267935663942435
0.0014609173073623018,-0.0010476789650173237
0.0012461024761352016,-0.0010416275929050428
0.0007090640231668386,0.0005450963960510848
0.0006588073214602775,0.0006297351721614896
0.0009101492356641971,0.0004941113609663308
0.0015136753611088853,-0.0005219466130886583
0.0022806995683817216,-0.0005477882244576088
0.002206682925613615,-0.0004674162995891526
0.0019752207324223335,-0.0003236409291597942
0.0021815276809561885,-0.00023918636622894375
0.0021541824359223413,-0.00010607577703916041
0.0020716291409075796,-9.939264656490205e-05
0.001353717458320814,0.00023873094139344002
0.0013083595586632036,0.0002771113381984599
0.0017515834276212628,-4.096671702238612e-05
0.0014992444408815024,-0.0002175719940874459
0.0014110970445931426,-0.0009398603321482338
-0.0009997117035886614,-0.0003850549912822654
-0.0009747461831156704,-0.0002916507914520841
-0.0007764203472356166,-0.00013340269441881346
-0.0008408643257745802,-0.00012802110953256292
-0.0006096012264088839,-0.0005025509805434273
-0.0009353818046084131,-0.0002995190988594228
-0.0008257445624689909,-0.00012692365783031445
-0.0009780700644108427,-0.00012596957533807
5.914451542104132e-05,-0.0006670639288558246
-0.0007127082089058818,2.0555659161875347e-05
-0.0009957493416319545,-0.00023694501236838812
-0.0009957480414455125,-0.00021191831614486125
0.00030243000333752596,0.0001483088129707023
-0.00014257579773713377,0.00028632551434026204
-0.0008093997195752984,-0.00033993633368912564
-0.0010009552878381324,-0.00028202876592410905
0.0007857886923802415,0.00033538113618164197
0.00010158600334271925,0.0005344811809772339
-0.0008238920407392721,-0.00012657505510253224
0.00023334737721220615,0.0004678578055677643
0.0020088696213606434,-0.00015107512500527816
0.0011557668644004361,0.00028278348538834746
0.00036284648937687973,0.00012610792501982287
0.0011085192881979265,0.00032240495555034245
0.0022012593410755364,-0.00020924281117955376
0.0020876046629870327,-0.0001229478306396998
0.0018374045232399184,-4.615456597174677e-05
0.0017058113627327963,9.285297168831519e-05
0.0017229075059576428,0.00022305945592536407
0.002040069967923931,-0.0003142970167459851
0.0022897345038972727,-0.0003373258446055205
0.0022421094447624135,-0.0004398551597490768
0.002168140969955642,-0.00015880881341780566
-0.0004941529006438052,-0.0005537568438079144
0.0001967328121215709,-0.00038657820700977623
0.00017986884254500037,-0.0005266496963798114
-0.0003145993508946738,-0.0007326543556983486
0.0004029924579470111,-0.0008340262905423772
7.09340460364166e-05,0.0002821644607980114
5.226356225807326e-06,0.000383853608072106
-0.000731227682293752,-0.00037246836364071735
0.0009271334560163383,-0.0002269439546049526
0.0002135846032452994,0.0004044327286432086
-1.2258777442955096e-05,0.0004048426591633123
-0.0005648777511949005,-0.0003897965568221772
0.00012058801658700546,0.0003762669030059605
-0.0001006060491572905,0.0004297977587909248
-0.0002792487520848353,0.0003860961716425959
-0.0006042732575078852,0.0001327535631498015
-0.00029702712976974064,0.0004179944241787227
-0.00019657279072444664,0.0004922780441671087
-0.0009209205829296985,-7.958759465583717e-05
-0.0003876547280058458,0.0002613186350880569
-8.412603141278554e-05,0.000398129242635447
0.00030672965203022847,0.0003637624111040617
6.868715537462896e-05,0.0003282661183870841
0.0008184544118678821,0.0004463996901701867
0.0013396056075556614,0.0003240469556288041
1.8824756078106432e-05,0.0006867496588488676
9.700640744822905e-05,0.000651676139211773
0.00047111092377924186,-8.08600704575341e-05
-9.797396869008162e-05,0.000690398489667628
-0.00015004452237318418,0.000638761658688303
-9.82586217353027e-05,0.0007699532213858356
-0.00012137077754303541,0.0005260392842823383
-0.00011902547240905525,0.0006398249740289966
-0.00013672257030029411,0.0005183140111219558
-0.0004889332033722086,0.0002053550158736669
-0.0004929436839114198,0.00040257419316691914
-0.00045077326882757903,0.00031854920568939044
-0.0007940529565879436,-0.0007512761238452777
-0.00042722959195224807,-0.0009406293222707826
-0.0008566794555307292,-0.0005548955970218443
-0.001040558428096215,-0.00036827255244316733
-0.0010165299021064834,-0.00033735405351288444
-0.001036265179527108,-0.0003817108768703971
-0.0008786993745750727,-1.817287778764864e-05
-0.0008050573447903673,-6.327226922534041e-05
-0.0009967306222538994,-0.0004079513309111968
-0.001003926665601428,-0.00021737372799674685
-0.0010178962602526704,-0.0002920267898839253
-0.0008400808335609491,-6.707876190322519e-05
-0.001027150520289419,-0.0003144796573137315
-0.0009910321414097721,-0.00026005764566878656
-0.0007817298014567158,-0.0004333059068841828
-0.0009807063268226649,-0.00012921195593835105
-0.0006783153907157234,-3.3145289201168515e-05
-0.00045439902914276966,2.6258474016424174e-05
-0.0003742723442942809,0.00036259244181945885
-0.00102448940124346,-0.0004221806557266741
-0.0009940091028960223,-0.0003861131196074296
-0.0009713050787537413,-0.000166255089513927
-0.0009797207588587104,-0.00010830486751168701
-0.00040015435913119885,0.00010328358448260624
5.48632341364141e-05,-0.00023476674492081448
-0.0010800423322686855,-0.0002546464846514843
-0.0010334075087835006,-0.00032748387403322416
-0.0009299908634608734,-0.0002189971803035385
-0.0006617279879456076,-0.0001414844584112232
-0.001003853969174877,-0.00027105584879261727
-0.0008749403353084871,-0.00017145834155736172
-0.0007862667625442354,-0.0005524191461121414
-0.0004964887769700621,-0.0005187454888618282
-0.0006535816248800454,5.3443596933972e-05
-0.0008261741066226565,-0.00036479783078454173
-0.0010398207012110186,-0.00013338651676584172
-0.0005220816855754034,-0.0011742799332859935
-0.0007212875839769386,-0.0004094751839141309
-0.0005579173848224119,-0.0005770111721947812
6.156876264828084e-05,-0.0012068611257198345
-0.0004267464096575121,-0.0013519460842978345
-0.00035896483936455884,0.00016309040516310187
-0.0006191517004732926,-0.0008173339568867489
-0.0004727797723015584,-0.0010188021129035102
-0.000593437577817276,-0.0005005788140332309
-0.0008433458125295726,-0.00022577426816503001
-0.0004588995470560696,0.00016471963359199283
-0.0007015959186164109,-0.00104254227526787
-0.0007505702629082114,-0.0007865537293241677
-0.0008018138117977686,-0.0005242422482771076
6.183683248241063e-05,0.0015597042818424375
7.144305796981324e-05,0.001531425223044054
8.502176318221745e-05,0.0014227377823408612
0.00015726108187196855,0.0015747473054769962
0.00015387252869335103,0.0017571550540293615
-0.0008376903738019673,0.00019083358241056154
-0.0006200006522417467,0.0004182258975498906
-0.0006677817252871812,0.000435061522995543
-0.0006071245888220597,0.0005498489678554845
-0.0005106059711643673,0.0007250544695059913
0.0002995522637355702,0.0014904595880483051
0.0003530145356736079,0.001755786459945261
0.0002482640580550576,0.0018877445026396348
-0.00047976379048515777,-0.00023468158694704838
-0.0007053131566434241,9.496528372311077e-05
-0.0008825747030539718,3.777859246246675e-05
-0.0009353097192531366,7.727601827691402e-06
-0.0008403437104101663,0.0001605823491574552
-0.0007400759484875609,0.00030201790174855925
-0.0004962808909806906,0.0006363739628870947
0.00036178716834566935,0.0009377071735180967
0.00021103026941060243,0.001597657532531138
-7.664746574429392e-05,0.0012808646090664802
-0.0006872332936073535,-0.0011670733243701551
-0.0005235190052904233,-0.0010656594999579904
-0.0001664640096867062,-0.0012172429692063542
-0.0006852724738138778,-0.0007615942113106778
-0.0009749190943584435,-0.0005192810099649501
-0.0010250057073665152,-0.000595636074643835
-0.00016726135950679275,-0.001038847810480897
0.0004623766944806345,-0.001354178833170783
0.0007234550411991622,-0.0014925374218522215
0.0010559865377751324,-0.0012863401860332036
